rating,key_theme_1,key_theme_2,key_theme_3,key_theme_4,key_theme_5,text,NPS
4.5,clear grading criteria ,  caring ,  lots of homework ,  skip class? you won't pass. ,  hilarious ,"Yasmin is pretty much the nicest woman EVER! She is a wonderful professor as well... If you ever need help or have an issue, she's beyond willing to help you. She's an understanding persona and you really learn a lot in her class. I highly, highly recommend her!",Promoters
4.5,clear grading criteria ,  caring ,  lots of homework ,  skip class? you won't pass. ,  hilarious ,Yasmin is a wonderful professor and she is very down to Earth. She wants you to learn and is very understanding if you haven't had Spanish in awhile. Would recommend her for any class!,Promoters
4.5,clear grading criteria ,  caring ,  lots of homework ,  skip class? you won't pass. ,  hilarious ,Great Professor. She is really helpful and knows how to teach Spanish real well. As long as you come to class and do the assignments you will do well. I highly recommend her.,Promoters
4.5,clear grading criteria ,  caring ,  lots of homework ,  skip class? you won't pass. ,  hilarious ,Great teacher,Promoters
4.5,clear grading criteria ,  caring ,  lots of homework ,  skip class? you won't pass. ,  hilarious ,I hate Spanish but Yasmin is great. I struggled in spanish 2 but am doing great with her. She actually cares about her students and will go out of her way to help you. Try to take her if you have the the chance.,Promoters
4.5,clear grading criteria ,  caring ,  lots of homework ,  skip class? you won't pass. ,  hilarious ,I have yasmin for spanish 10 and again next semester for spanish 20 and she is the best teacher I have ever had. She is so helpful and even brings breakfast for us on fridays. She really cares about her students and I have learned so much spanish.,Promoters
4.5,clear grading criteria ,  caring ,  lots of homework ,  skip class? you won't pass. ,  hilarious ,Yasmin (what you call her) is extremely kind and treats her students like a mother. She only takes attendence on random days. Homework is assigned but she never actually checks it. We take 2 tests and then the final which are all pretty easy. Great teacher!,Promoters
4.5,clear grading criteria ,  caring ,  lots of homework ,  skip class? you won't pass. ,  hilarious ,very friendly..mother-like,Promoters
4.5,clear grading criteria ,  caring ,  lots of homework ,  skip class? you won't pass. ,  hilarious ,good teacher. but teaches the class very hard,Promoters
4.5,clear grading criteria ,  caring ,  lots of homework ,  skip class? you won't pass. ,  hilarious ,"Yasmin is great. Very easy, and very easygoing.",Promoters
4.5,clear grading criteria ,  caring ,  lots of homework ,  skip class? you won't pass. ,  hilarious ,"yasmin is sooooo sweet. she actually cares to help AND a day i was sick, i asked a classmate to inform her i couldnt make it, and she actually took time out to email me to say she hopes i get better!! you couldn't ask for a nicer woman.",Promoters
4.5,clear grading criteria ,  caring ,  lots of homework ,  skip class? you won't pass. ,  hilarious ,Adorable!,Promoters
3.4,clear grading criteria ,  skip class? you won't pass. ,  lots of homework ,  get ready to read ,  lecture heavy ,"His class isn't hard, just really easy to get bored. As long as you know your terms and definitions you'll be fine. He doesn't like making things too difficult so the bare minimum is how his classes are set up.",Detractors
3.4,clear grading criteria ,  skip class? you won't pass. ,  lots of homework ,  get ready to read ,  lecture heavy ,"This class is just hard, period. Physics is not my forte'. Mr. Dipert can come off as condescending and confusing but I've found if you approach him outside of class he is a different person. He tells you what to expect on quizzes and exams and leaves plenty of room to ask for help. If you do well on final and project, you'll pass.",Detractors
3.4,clear grading criteria ,  skip class? you won't pass. ,  lots of homework ,  get ready to read ,  lecture heavy ,"Never EVER have I met a more CONDESCENDING and RUDE teacher in my life. If you don't have thick skin, you can pretty much expect to leave in tears after every class. Claims he wants you to succeed but then tells students they won't make a good ""such and such"" if they can't do this/can't do that. Word cannot describe how AWFUL he talks to students.",Detractors
3.4,clear grading criteria ,  skip class? you won't pass. ,  lots of homework ,  get ready to read ,  lecture heavy ,"This class was way easier than I thought, he lays out clear guidelines for what you need to do to pass, and let's you decide how you will do. Every week he has a quiz, which you must be present for to be able to get your points (that build up to an A), but as long as your getting a decent grade, you can leave early. He is very willing to help.",Detractors
3.4,clear grading criteria ,  skip class? you won't pass. ,  lots of homework ,  get ready to read ,  lecture heavy ,"Great professor! Really enjoyed his class. Study your terms in book, take the quiz each week and you'll be fine. Doesn't take attendance, but must take the quizzes. Get out early a lot after about the first 3 weeks of class. Has a good sense of humor. Definitely recommend his class for anyone. Didn't know anything when I started and got an A.",Detractors
3.4,clear grading criteria ,  skip class? you won't pass. ,  lots of homework ,  get ready to read ,  lecture heavy ,"Very easy class. Go and take the quiz each week and then you can leave if you want. I made over 100 on almost ever quiz. You must buy the book for this course, then just study the words for every chapter. The quizzes are not that difficult and if you stay for the whole class you get out atleast an hour or hour and a half early for night classes",Detractors
3.4,clear grading criteria ,  skip class? you won't pass. ,  lots of homework ,  get ready to read ,  lecture heavy ,He is a good professor. Easy to get along with and he doesn't care if you stay for the whole class as long as you take the test at the beginning!,Detractors
3.4,clear grading criteria ,  skip class? you won't pass. ,  lots of homework ,  get ready to read ,  lecture heavy ,AT first I thought he was a little nuts. First day of class he told us all he had alzheimers. He turned out to be a really cool guy though. You don't have to sit thru class just go in and take your test every class. Easy A! And an interesting class. Recommended....,Detractors
3.4,clear grading criteria ,  skip class? you won't pass. ,  lots of homework ,  get ready to read ,  lecture heavy ,No Comments,Detractors
2.8,clear grading criteria ,  participation matters ,  skip class? you won't pass. ,  gives good feedback ,  get ready to read ,"AVOID. I was so excited to take a feminism class, she absolutely ruined it for me. Kept calling cisgender women 'born women' and brushed me off when I brought it up. Class discussion felt forced and inorganic, readings were excessive and unnecessary. Mandatory participation is a major drawback since she absolutely doesn't care what you have to say.",Detractors
